generation #, # alive cells, # dead cells, BORN, KILLED, avg x pos, avg y pos 
733,322,159678,110,99,173,201
734,320,159680,107,109,173,201
735,326,159674,108,102,172,201
736,316,159684,110,120,172,201
737,326,159674,115,105,171,202
738,319,159681,114,121,169,201
739,328,159672,120,111,170,202
740,341,159659,111,98,170,202
741,334,159666,107,114,169,202
742,347,159653,119,106,168,202
743,346,159654,115,116,168,202
744,352,159648,118,112,167,202
745,346,159654,131,137,168,202
746,343,159657,130,133,167,202
747,331,159669,120,132,169,202
748,295,159705,98,134,169,201
749,292,159708,97,100,169,201
750,295,159705,92,89,169,201
751,313,159687,100,82,168,201
752,323,159677,104,94,168,201
753,313,159687,99,109,168,201
754,316,159684,102,99,168,200
755,336,159664,119,99,169,201
756,330,159670,115,121,167,200
757,341,159659,117,106,167,200
758,329,159671,113,125,167,201
759,338,159662,126,117,169,201
760,318,159682,112,132,167,200
761,313,159687,121,126,167,200
762,299,159701,99,113,168,200
763,302,159698,101,98,168,200
764,301,159699,97,98,169,200
765,326,159674,107,82,166,200
766,320,159680,116,122,168,200
767,320,159680,111,111,169,200
768,330,159670,117,107,169,201
769,335,159665,104,99,170,201
770,331,159669,106,110,169,201
771,323,159677,103,111,169,201
772,333,159667,116,106,167,201
773,321,159679,109,121,168,201
774,352,159648,114,83,167,201
775,329,159671,105,128,168,201
776,351,159649,121,99,168,201
777,342,159658,106,115,168,201
778,359,159641,128,111,169,201
779,368,159632,133,124,168,201
780,366,159634,121,123,168,201
781,359,159641,119,126,169,201
782,318,159682,98,139,170,201
783,332,159668,112,98,171,201
784,310,159690,94,116,171,201
785,300,159700,84,94,170,200
786,304,159696,91,87,170,200
787,306,159694,88,86,170,201
788,302,159698,88,92,168,200
789,300,159700,83,85,169,200
790,312,159688,84,72,169,200
791,325,159675,84,71,169,200
792,304,159696,83,104,168,200
793,329,159671,104,79,168,199
794,325,159675,98,102,167,199
795,343,159657,100,82,168,199
796,328,159672,96,111,168,199
797,350,159650,108,86,166,198
798,331,159669,97,116,166,199
799,322,159678,97,106,165,199
800,307,159693,97,112,167,199
801,308,159692,96,95,166,199
802,321,159679,101,88,167,199
803,301,159699,94,114,166,199
804,320,159680,98,79,168,200
805,303,159697,99,116,166,199
806,321,159679,100,82,166,200
807,315,159685,98,104,165,199
808,340,159660,110,85,164,199
809,331,159669,104,113,164,199
810,337,159663,102,96,163,198
811,337,159663,105,105,163,198
812,335,159665,107,109,163,198
813,328,159672,95,102,163,199
814,315,159685,99,112,162,199
815,322,159678,96,89,161,200
816,307,159693,89,104,161,199
817,327,159673,108,88,160,199
818,328,159672,95,94,162,198
819,313,159687,96,111,162,199
820,302,159698,86,97,161,199
821,301,159699,98,99,161,199
822,328,159672,105,78,161,199
823,306,159694,104,126,162,199
824,323,159677,95,78,161,199
825,340,159660,117,100,160,198
826,358,159642,124,106,160,198
827,345,159655,115,128,160,199
828,343,159657,117,119,161,198
829,331,159669,109,121,163,199
830,327,159673,106,110,163,199
831,317,159683,96,106,163,199
832,333,159667,103,87,162,198
833,336,159664,95,92,162,199
834,340,159660,109,105,163,199
835,337,159663,106,109,163,199
836,346,159654,119,110,165,199
837,319,159681,104,131,165,199
838,340,159660,114,93,163,199
839,324,159676,116,132,165,199
840,317,159683,95,102,164,199
841,322,159678,96,91,163,199
842,333,159667,97,86,163,199
843,338,159662,100,95,162,199
844,356,159644,108,90,163,199
845,354,159646,107,109,161,199
846,361,159639,111,104,162,199
847,357,159643,106,110,161,199
848,349,159651,107,115,162,199
849,363,159637,116,102,160,199
850,363,159637,127,127,161,199
851,351,159649,118,130,160,199
852,356,159644,119,114,161,200
853,355,159645,111,112,160,200
854,341,159659,111,125,160,200
855,339,159661,108,110,162,200
856,333,159667,101,107,163,200
857,341,159659,106,98,163,200
858,340,159660,100,101,161,200
859,335,159665,105,110,163,200
860,344,159656,114,105,162,200
861,345,159655,113,112,162,200
862,342,159658,120,123,164,200
863,341,159659,121,122,161,200
864,336,159664,116,121,163,201
865,322,159678,96,110,163,201
866,324,159676,110,108,165,200
867,328,159672,114,110,165,200
868,321,159679,98,105,163,200
869,319,159681,93,95,163,200
870,329,159671,104,94,164,200
871,319,159681,102,112,166,199
872,328,159672,109,100,165,198
873,313,159687,107,122,164,198
874,331,159669,115,97,165,198
875,319,159681,108,120,165,198
876,344,159656,117,92,166,198
877,324,159676,99,119,166,198
878,349,159651,105,80,168,198
879,306,159694,95,138,168,199
880,337,159663,105,74,169,198
881,315,159685,91,113,167,198
882,329,159671,100,86,166,198
883,338,159662,100,91,169,199
884,358,159642,120,100,167,199
885,342,159658,105,121,169,199
886,362,159638,130,110,169,199
887,354,159646,112,120,169,199
888,358,159642,114,110,168,199
889,373,159627,119,104,168,199
890,377,159623,129,125,168,198
891,350,159650,115,142,168,197
892,353,159647,120,117,169,197
893,335,159665,109,127,169,198
894,345,159655,105,95,169,197
895,344,159656,106,107,170,198
896,367,159633,117,94,168,196
897,338,159662,109,138,171,198
898,352,159648,116,102,169,197
899,325,159675,106,133,171,199
900,336,159664,103,92,173,199
901,343,159657,108,101,173,199
902,335,159665,104,112,173,199
903,337,159663,110,108,174,200
904,349,159651,113,101,172,198
905,345,159655,115,119,174,200
906,358,159642,112,99,171,198
907,355,159645,121,124,173,199
908,368,159632,110,97,171,198
909,360,159640,108,116,172,199
910,358,159642,97,99,171,198
911,376,159624,116,98,172,198
912,380,159620,114,110,172,199
913,387,159613,120,113,173,199
914,390,159610,122,119,174,199
915,382,159618,132,140,173,199
916,358,159642,111,135,174,200
917,356,159644,111,113,175,200
918,350,159650,102,108,175,201
919,352,159648,110,108,175,201
